iter	Passed	Remaining
9487	15407	1617
9488	15409	1616
9489	15410	1614
9490	15411	1612
9491	15412	1611
9492	15414	1609
9493	15415	1607
9494	15416	1606
9495	15417	1604
9496	15419	1602
9497	15420	1601
9498	15421	1599
9499	15423	1597
9500	15424	1596
9501	15426	1594
9502	15427	1592
9503	15428	1591
9504	15429	1589
9505	15430	1587
9506	15431	1586
9507	15433	1584
9508	15434	1582
9509	15436	1581
9510	15437	1579
9511	15438	1577
9512	15440	1576
9513	15441	1574
9514	15442	1573
9515	15444	1571
9516	15445	1569
9517	15447	1568
9518	15448	1566
9519	15449	1564
9520	15450	1563
9521	15452	1561
9522	15453	1559
9523	15454	1558
9524	15456	1556
9525	15457	1554
9526	15458	1553
9527	15460	1551
9528	15461	1549
9529	15462	1548
9530	15464	1546
9531	15465	1544
9532	15466	1543
9533	15468	1541
9534	15469	1539
9535	15470	1538
9536	15472	1536
9537	15473	1535
9538	15474	1533
9539	15475	1531
9540	15477	1530
9541	15478	1528
9542	15479	1526
9543	15480	1525
9544	15482	1523
9545	15483	1521
9546	15484	1520
9547	15486	1518
9548	15487	1516
9549	15489	1515
9550	15490	1513
9551	15491	1511
9552	15493	1510
9553	15494	1508
9554	15496	1506
9555	15497	1505
9556	15498	1503
9557	15499	1501
9558	15501	1500
9559	15503	1498
9560	15504	1497
9561	15505	1495
9562	15506	1493
9563	15508	1492
9564	15509	1490
9565	15510	1488
9566	15511	1487
9567	15512	1485
9568	15514	1483
9569	15515	1482
9570	15517	1480
9571	15518	1478
9572	15520	1477
9573	15521	1475
9574	15522	1473
9575	15524	1472
9576	15525	1470
9577	15526	1468
9578	15527	1467
9579	15528	1465
9580	15530	1464
9581	15532	1462
9582	15534	1460
9583	15535	1459
9584	15536	1457
9585	15537	1455
9586	15539	1454
9587	15540	1452
9588	15541	1450
9589	15543	1449
9590	15544	1447
9591	15545	1445
9592	15547	1444
9593	15548	1442
9594	15549	1441
9595	15551	1439
9596	15552	1437
9597	15554	1436
9598	15555	1434
9599	15556	1432
9600	15558	1431
9601	15559	1429
9602	15560	1427
9603	15562	1426
9604	15564	1424
9605	15565	1423
9606	15567	1421
9607	15568	1419
9608	15570	1418
9609	15571	1416
9610	15572	1414
9611	15574	1413
9612	15575	1411
9613	15576	1409
9614	15578	1408
9615	15579	1406
9616	15580	1404
9617	15582	1403
9618	15583	1401
9619	15584	1400
9620	15586	1398
9621	15587	1396
9622	15588	1395
9623	15590	1393
9624	15592	1391
9625	15594	1390
9626	15596	1388
9627	15597	1387
9628	15599	1385
9629	15600	1383
9630	15601	1382
9631	15603	1380
9632	15604	1378
9633	15606	1377
9634	15607	1375
9635	15608	1373
9636	15610	1372
9637	15611	1370
9638	15613	1369
9639	15614	1367
9640	15616	1365
9641	15617	1364
9642	15618	1362
9643	15620	1360
9644	15621	1359
9645	15622	1357
9646	15623	1355
9647	15625	1354
9648	15626	1352
9649	15628	1350
9650	15629	1349
9651	15630	1347
9652	15632	1345
9653	15633	1344
9654	15634	1342
9655	15636	1341
9656	15637	1339
9657	15638	1337
9658	15640	1336
9659	15641	1334
9660	15642	1332
9661	15644	1331
9662	15645	1329
9663	15646	1327
9664	15648	1326
9665	15649	1324
9666	15650	1322
9667	15651	1321
9668	15653	1319
9669	15654	1318
9670	15655	1316
9671	15656	1314
9672	15658	1313
9673	15659	1311
9674	15661	1309
9675	15662	1308
9676	15663	1306
9677	15665	1304
9678	15666	1303
9679	15667	1301
9680	15668	1299
9681	15669	1298
9682	15671	1296
9683	15672	1294
9684	15673	1293
9685	15675	1291
9686	15676	1290
9687	15677	1288
9688	15679	1286
9689	15680	1285
9690	15681	1283
9691	15683	1281
9692	15684	1280
9693	15686	1278
9694	15687	1276
9695	15688	1275
9696	15690	1273
9697	15691	1272
9698	15692	1270
9699	15694	1268
9700	15695	1267
9701	15696	1265
9702	15698	1263
9703	15699	1262
9704	15700	1260
9705	15701	1258
9706	15703	1257
9707	15704	1255
9708	15705	1253
9709	15707	1252
9710	15708	1250
9711	15709	1249
9712	15711	1247
9713	15712	1245
9714	15714	1244
9715	15715	1242
9716	15716	1240
9717	15717	1239
9718	15719	1237
9719	15720	1235
9720	15721	1234
9721	15723	1232
9722	15724	1231
9723	15726	1229
9724	15727	1227
9725	15728	1226
9726	15730	1224
9727	15731	1222
9728	15732	1221
9729	15734	1219
9730	15735	1217
9731	15737	1216
9732	15738	1214
9733	15740	1213
9734	15741	1211
9735	15743	1209
9736	15745	1208
9737	15746	1206
9738	15747	1204
9739	15748	1203
9740	15749	1201
9741	15751	1199
9742	15752	1198
9743	15753	1196
9744	15755	1195
9745	15756	1193
9746	15758	1191
9747	15759	1190
9748	15761	1188
9749	15762	1186
9750	15763	1185
9751	15765	1183
9752	15766	1181
9753	15767	1180
9754	15769	1178
9755	15770	1177
9756	15771	1175
9757	15773	1173
9758	15774	1172
9759	15776	1170
9760	15777	1168
9761	15779	1167
9762	15780	1165
9763	15781	1163
9764	15783	1162
9765	15784	1160
9766	15785	1159
9767	15786	1157
9768	15788	1155
9769	15789	1154
9770	15791	1152
9771	15792	1150
9772	15793	1149
9773	15794	1147
9774	15796	1145
9775	15797	1144
9776	15798	1142
9777	15799	1141
9778	15801	1139
9779	15802	1137
9780	15804	1136
9781	15805	1134
9782	15806	1132
9783	15808	1131
9784	15809	1129
9785	15810	1127
9786	15811	1126
9787	15813	1124
9788	15814	1123
9789	15816	1121
9790	15817	1119
9791	15819	1118
9792	15820	1116
9793	15821	1114
9794	15823	1113
9795	15825	1111
9796	15826	1110
9797	15828	1108
9798	15829	1106
9799	15830	1105
9800	15831	1103
9801	15833	1101
9802	15834	1100
9803	15835	1098
9804	15837	1096
9805	15838	1095
9806	15840	1093
9807	15841	1092
9808	15842	1090
9809	15844	1088
9810	15845	1087
9811	15846	1085
9812	15848	1083
9813	15850	1082
9814	15851	1080
9815	15853	1079
9816	15854	1077
9817	15856	1075
9818	15857	1074
9819	15858	1072
9820	15860	1070
9821	15861	1069
9822	15862	1067
9823	15864	1066
9824	15865	1064
9825	15866	1062
9826	15868	1061
9827	15869	1059
9828	15871	1057
9829	15872	1056
9830	15874	1054
9831	15875	1052
9832	15876	1051
9833	15878	1049
9834	15879	1048
9835	15880	1046
9836	15882	1044
9837	15883	1043
9838	15885	1041
9839	15886	1039
9840	15887	1038
9841	15889	1036
9842	15890	1035
9843	15891	1033
9844	15892	1031
9845	15894	1030
9846	15895	1028
9847	15897	1026
9848	15898	1025
9849	15900	1023
9850	15902	1022
9851	15903	1020
9852	15904	1018
9853	15906	1017
9854	15907	1015
9855	15908	1013
9856	15909	1012
9857	15911	1010
9858	15912	1008
9859	15914	1007
9860	15915	1005
9861	15917	1004
9862	15918	1002
9863	15919	1000
9864	15921	999
9865	15922	997
9866	15923	995
9867	15925	994
9868	15926	992
9869	15928	991
9870	15929	989
9871	15931	987
9872	15932	986
9873	15934	984
9874	15935	982
9875	15936	981
9876	15937	979
9877	15939	978
9878	15940	976
9879	15942	974
9880	15943	973
9881	15945	971
9882	15946	969
9883	15948	968
9884	15949	966
9885	15951	965
9886	15952	963
9887	15954	961
9888	15955	960
9889	15956	958
9890	15957	956
9891	15958	955
9892	15960	953
9893	15961	952
9894	15962	950
9895	15964	948
9896	15965	947
9897	15967	945
9898	15969	943
9899	15970	942
9900	15972	940
9901	15973	939
9902	15974	937
9903	15976	935
9904	15977	934
9905	15979	932
9906	15980	930
9907	15982	929
9908	15983	927
9909	15984	926
9910	15986	924
9911	15987	922
9912	15988	921
9913	15989	919
9914	15991	917
9915	15992	916
9916	15993	914
9917	15995	913
9918	15996	911
9919	15997	909
9920	15999	908
9921	16000	906
9922	16002	904
9923	16003	903
9924	16004	901
9925	16005	899
9926	16007	898
9927	16008	896
9928	16010	895
9929	16011	893
9930	16013	891
9931	16014	890
9932	16016	888
9933	16017	886
9934	16017	886
9935	16061	886
9936	16063	884
9937	16065	882
9938	16066	881
9939	16068	879
9940	16069	878
9941	16071	876
9942	16072	874
9943	16073	873
9944	16075	871
9945	16076	869
9946	16078	868
9947	16079	866
9948	16081	865
9949	16083	863
9950	16085	861
9951	16086	860
9952	16088	858
9953	16089	856
9954	16091	855
9955	16092	853
9956	16094	852
9957	16095	850
9958	16096	848
9959	16098	847
9960	16099	845
9961	16101	843
9962	16102	842
9963	16104	840
9964	16105	839
9965	16107	837
9966	16108	835
9967	16110	834
9968	16111	832
9969	16113	830
9970	16114	829
9971	16116	827
9972	16118	826
9973	16119	824
9974	16121	822
9975	16123	821
9976	16124	819
9977	16126	818
9978	16127	816
9979	16129	814
9980	16131	813
9981	16132	811
9982	16134	809
9983	16136	808
9984	16138	806
9985	16139	805
9986	16141	803
9987	16143	801
9988	16144	800
9989	16145	798
9990	16147	797
9991	16148	795
9992	16150	793
9993	16152	792
9994	16153	790
9995	16155	788
9996	16157	787
9997	16159	785
9998	16160	784
9999	16162	782
10000	16163	780
10001	16166	779
10002	16168	777
10003	16170	776
10004	16179	774
10005	16184	773
10006	16188	771
10007	16191	770
10008	16193	768
10009	16196	767
10010	16199	765
10011	16202	764
10012	16205	762
10013	16208	760
10014	16212	759
10015	16214	757
10016	16218	756
10017	16221	754
10018	16223	753
10019	16224	751
10020	16226	749
10021	16228	748
10022	16230	746
10023	16231	745
10024	16233	743
10025	16234	741
10026	16236	740
10027	16237	738
10028	16239	736
10029	16241	735
10030	16243	733
10031	16245	732
10032	16247	730
10033	16249	728
10034	16251	727
10035	16253	725
10036	16254	724
10037	16256	722
10038	16258	720
10039	16259	719
10040	16261	717
10041	16262	716
10042	16264	714
10043	16265	712
10044	16267	711
10045	16268	709
10046	16269	707
10047	16271	706
10048	16273	704
10049	16274	703
10050	16276	701
10051	16278	699
10052	16279	698
10053	16281	696
10054	16282	694
10055	16284	693
10056	16285	691
10057	16286	690
10058	16287	688
10059	16289	686
10060	16290	685
10061	16292	683
10062	16293	681
10063	16294	680
10064	16296	678
10065	16297	676
10066	16299	675
10067	16300	673
10068	16301	672
10069	16303	670
10070	16304	668
10071	16305	667
10072	16306	665
10073	16308	663
10074	16309	662
10075	16310	660
10076	16312	659
10077	16313	657
10078	16314	655
10079	16315	654
10080	16316	652
10081	16318	650
10082	16319	649
10083	16320	647
10084	16321	645
10085	16323	644
10086	16324	642
10087	16326	641
10088	16327	639
10089	16329	637
10090	16330	636
10091	16331	634
10092	16333	632
10093	16334	631
10094	16335	629
10095	16336	628
10096	16338	626
10097	16339	624
10098	16341	623
10099	16342	621
10100	16343	619
10101	16345	618
10102	16346	616
10103	16348	615
10104	16349	613
10105	16351	611
10106	16352	610
10107	16353	608
10108	16354	606
10109	16356	605
10110	16358	603
10111	16359	602
10112	16360	600
10113	16361	598
10114	16363	597
10115	16364	595
10116	16365	593
10117	16367	592
10118	16368	590
10119	16370	588
10120	16371	587
10121	16373	585
10122	16374	584
10123	16376	582
10124	16377	580
10125	16378	579
10126	16380	577
10127	16381	575
10128	16382	574
10129	16384	572
10130	16385	571
10131	16386	569
10132	16388	567
10133	16389	566
10134	16391	564
10135	16392	562
10136	16393	561
10137	16395	559
10138	16396	558
10139	16397	556
10140	16399	554
10141	16400	553
10142	16402	551
10143	16403	549
10144	16405	548
10145	16406	546
10146	16407	545
10147	16409	543
10148	16410	541
10149	16411	540
10150	16412	538
10151	16414	536
10152	16415	535
10153	16416	533
10154	16418	532
10155	16419	530
10156	16421	528
10157	16422	527
10158	16423	525
10159	16425	523
10160	16426	522
10161	16427	520
10162	16428	519
10163	16430	517
10164	16431	515
10165	16432	514
10166	16434	512
10167	16435	510
10168	16437	509
10169	16438	507
10170	16440	506
10171	16441	504
10172	16442	502
10173	16444	501
10174	16445	499
10175	16447	497
10176	16448	496
10177	16449	494
10178	16451	493
10179	16452	491
10180	16454	489
10181	16455	488
10182	16456	486
10183	16457	484
10184	16459	483
10185	16460	481
10186	16462	480
10187	16463	478
10188	16465	476
10189	16466	475
10190	16468	473
10191	16469	471
10192	16471	470
10193	16472	468
10194	16474	467
10195	16475	465
10196	16476	463
10197	16477	462
10198	16479	460
10199	16480	458
10200	16481	457
10201	16483	455
10202	16484	454
10203	16485	452
10204	16487	450
10205	16488	449
10206	16490	447
10207	16491	446
10208	16492	444
10209	16494	442
10210	16495	441
10211	16496	439
10212	16499	437
10213	16500	436
10214	16501	434
10215	16503	433
10216	16504	431
10217	16505	429
10218	16507	428
10219	16508	426
10220	16509	424
10221	16510	423
10222	16512	421
10223	16513	420
10224	16514	418
10225	16516	416
10226	16517	415
10227	16519	413
10228	16520	411
10229	16521	410
10230	16523	408
10231	16524	407
10232	16525	405
10233	16526	403
10234	16528	402
10235	16529	400
10236	16530	398
10237	16532	397
10238	16533	395
10239	16535	394
10240	16536	392
10241	16537	390
10242	16539	389
10243	16540	387
10244	16542	386
10245	16543	384
10246	16544	382
10247	16546	381
10248	16547	379
10249	16548	377
10250	16550	376
10251	16551	374
10252	16552	373
10253	16554	371
10254	16555	369
10255	16557	368
10256	16558	366
10257	16559	364
10258	16561	363
10259	16562	361
10260	16564	360
10261	16566	358
10262	16567	356
10263	16568	355
10264	16570	353
10265	16571	352
10266	16572	350
10267	16574	348
10268	16575	347
10269	16576	345
10270	16578	343
10271	16579	342
10272	16581	340
10273	16582	339
10274	16584	337
10275	16585	335
10276	16586	334
10277	16588	332
10278	16589	330
10279	16590	329
10280	16592	327
10281	16593	326
10282	16595	324
10283	16597	322
10284	16598	321
10285	16600	319
10286	16602	318
10287	16603	316
10288	16605	314
10289	16606	313
10290	16607	311
10291	16609	309
10292	16610	308
10293	16611	306
10294	16613	305
10295	16614	303
10296	16616	301
10297	16617	300
10298	16619	298
10299	16620	296
10300	16621	295
10301	16623	293
10302	16624	292
10303	16625	290
10304	16627	288
10305	16629	287
10306	16631	285
10307	16632	284
10308	16634	282
10309	16635	280
10310	16636	279
10311	16638	277
10312	16639	275
10313	16640	274
10314	16641	272
10315	16643	271
10316	16644	269
10317	16645	267
10318	16647	266
10319	16648	264
10320	16649	263
10321	16651	261
10322	16652	259
10323	16653	258
10324	16655	256
10325	16657	254
10326	16658	253
10327	16660	251
10328	16661	250
10329	16663	248
10330	16664	246
10331	16666	245
10332	16667	243
10333	16668	242
10334	16670	240
10335	16671	238
10336	16673	237
10337	16674	235
10338	16675	233
10339	16677	232
10340	16678	230
10341	16680	229
10342	16681	227
10343	16683	225
10344	16684	224
10345	16685	222
10346	16687	221
10347	16688	219
10348	16690	217
10349	16691	216
10350	16693	214
10351	16694	212
10352	16696	211
10353	16697	209
10354	16698	208
10355	16699	206
10356	16701	204
10357	16702	203
10358	16703	201
10359	16705	200
10360	16706	198
10361	16707	196
10362	16709	195
10363	16710	193
10364	16712	191
10365	16713	190
10366	16714	188
10367	16716	187
10368	16717	185
10369	16718	183
10370	16719	182
10371	16721	180
10372	16722	178
10373	16724	177
10374	16725	175
10375	16727	174
10376	16728	172
10377	16729	170
10378	16731	169
10379	16732	167
10380	16734	166
10381	16735	164
10382	16736	162
10383	16737	161
10384	16739	159
10385	16740	158
10386	16741	156
10387	16743	154
10388	16744	153
10389	16745	151
10390	16747	149
10391	16748	148
10392	16750	146
10393	16752	145
10394	16753	143
10395	16755	141
10396	16757	140
10397	16758	138
10398	16760	137
10399	16761	135
10400	16762	133
10401	16763	132
10402	16765	130
10403	16766	128
10404	16767	127
10405	16769	125
10406	16770	124
10407	16772	122
10408	16773	120
10409	16775	119
10410	16776	117
10411	16777	116
10412	16779	114
10413	16780	112
10414	16782	111
10415	16783	109
10416	16784	107
10417	16787	106
10418	16789	104
10419	16790	103
10420	16791	101
10421	16793	99
10422	16794	98
10423	16795	96
10424	16796	95
10425	16798	93
10426	16799	91
10427	16801	90
10428	16802	88
10429	16804	87
10430	16805	85
10431	16806	83
10432	16808	82
10433	16809	80
10434	16810	78
10435	16812	77
10436	16813	75
10437	16814	74
10438	16815	72
10439	16817	70
10440	16818	69
10441	16820	67
10442	16821	66
10443	16823	64
10444	16824	62
10445	16826	61
10446	16827	59
10447	16828	58
10448	16829	56
10449	16831	54
10450	16832	53
10451	16833	51
10452	16835	49
10453	16836	48
10454	16837	46
10455	16839	45
10456	16840	43
10457	16841	41
10458	16842	40
10459	16844	38
10460	16845	37
10461	16848	35
10462	16849	33
10463	16851	32
10464	16852	30
10465	16854	28
10466	16855	27
10467	16857	25
10468	16858	24
10469	16859	22
10470	16861	20
10471	16862	19
10472	16863	17
10473	16865	16
10474	16866	14
10475	16868	12
10476	16869	11
10477	16870	9
10478	16872	8
10479	16873	6
10480	16875	4
10481	16876	3
10482	16877	1
10483	16879	0
